date,lineitem,quantity,price,discounts,nettotal,purchasenumber,dayssincelastpurch,quantity364,price364,discounts364,netTotal364,quantity28,price28,discounts28,netTotal28,quantity7,price7,discounts7,netTotal7,engagement,posts
18/1/2018,Beef and Squash Kabob,30,7,0,249,2.384615385,61611.46154,30,7,0,258,48,7,0,398,21,7,1,164,0,0
18/1/2018,Chicken and Onion Kabob,44,10,1,449,3.255813953,62842,43,10,0,466,42,10,0,468,50,10,1,523,0,0
18/1/2018,Chutney,16,2,0,44,1.866666667,66754.53333,12,2,0,40,17,2,0,42,19,2,0,56,0,0
18/1/2018,Coconut and Beef Vindaloo,6,4,0,21,1.4,60268,13,4,0,43,6,4,1,18,6,4,0,19,0,0
18/1/2018,Fountain Drink,39,2,0,77,6.666666667,52007.07407,34,2,0,62,49,2,0,96,43,2,0,84,0,0
18/1/2018,Lamb and Veggie Kabob,11,8,1,94,26.18181818,54570.18182,14,8,1,110,17,8,1,147,8,8,0,78,0,0
18/1/2018,Lamb Chops,20,10,0,193,5.05,70080.25,12,12,1,136,30,10,4,231,15,12,0,176,0,0
18/1/2018,Naan,12,2,0,30,2.5,58438.5,16,2,0,36,16,2,0,40,13,2,0,36,0,0
18/1/2018,Rice,11,2,0,23,4.090909091,54665.54545,16,2,0,44,19,2,0,66,17,2,0,48,0,0
18/1/2018,Salmon and Wheat Bran Salad,76,11,0,834,5.197368421,47473.55263,55,15,1,775,95,18,5,1293,91,14,0,1221,0,0
18/1/2018,Yogurt,28,3,0,103,4.444444444,40838.55556,26,3,0,103,46,3,0,205,37,3,0,163,0,0
19/1/2018,Aubergine and Chickpea Vindaloo,10,4,0,35,2.555555556,44653,14,4,0,46,4,4,0,14,7,4,0,24,85,1
19/1/2018,Beef and Apple Burgers,31,16,1,478,3,61426,23,12,1,245,26,22,1,547,41,11,1,427,85,1
19/1/2018,Beef and Broccoli,19,7,0,133,2.611111111,55666.94444,21,11,0,226,25,9,0,229,22,8,0,177,85,1
19/1/2018,Beef and Broccoli Stir Fry,15,10,1,140,3.571428571,57197.07143,20,10,0,197,19,10,0,190,24,10,0,240,85,1
19/1/2018,Beef and Squash Kabob,38,7,1,314,1.727272727,69784.18182,42,7,0,355,31,7,0,265,33,7,0,289,85,1
19/1/2018,Chicken and Onion Kabob,62,10,1,640,2.803921569,47152.09804,98,10,0,1074,49,10,0,529,68,10,0,774,85,1
19/1/2018,Chutney,17,2,0,36,3.411764706,47225.52941,20,2,0,58,15,2,0,60,18,2,0,46,85,1
19/1/2018,Coconut and Beef Vindaloo,17,4,0,60,3.666666667,58428.83333,7,4,0,24,15,4,0,52,21,4,0,66,85,1
19/1/2018,Fountain Drink,37,2,0,70,2.666666667,58436.125,47,2,0,93,35,2,0,64,41,2,0,77,85,1
19/1/2018,Lamb and Veggie Kabob,16,8,0,149,2.642857143,35879.71429,15,8,1,123,7,8,1,54,10,8,0,92,85,1
19/1/2018,Lamb Chops,24,12,0,284,2.666666667,62622.125,23,9,0,205,17,16,0,252,23,13,0,288,85,1
19/1/2018,Naan,27,2,0,76,2.68,60128.4,24,2,0,67,27,2,0,72,24,2,0,68,85,1
19/1/2018,Rice,18,2,0,45,1.941176471,82408.23529,21,2,0,64,21,2,0,48,29,2,0,72,85,1
19/1/2018,Salmon and Wheat Bran Salad,116,14,0,1511,3.283185841,49702.38938,115,14,1,1527,100,15,0,1449,113,12,1,1319,85,1
19/1/2018,Yogurt,44,3,0,201,2.944444444,63964.66667,58,3,0,209,39,3,0,158,43,3,0,156,85,1
20/1/2018,Aubergine and Chickpea Vindaloo,8,4,0,27,2.666666667,50113.5,15,4,0,48,11,4,0,38,7,4,0,24,149,4
20/1/2018,Beef and Apple Burgers,33,14,0,448,3.393939394,48566.33333,20,13,0,259,24,18,0,431,26,15,0,386,149,4
20/1/2018,Beef and Broccoli,16,9,2,108,2.4375,62590.6875,28,7,1,184,17,17,0,284,17,9,0,148,149,4
20/1/2018,Beef and Broccoli Stir Fry,18,10,0,180,16.70588235,47120.11765,16,10,0,161,18,10,0,180,20,10,0,200,149,4
20/1/2018,Beef and Squash Kabob,39,7,0,339,2.72972973,54154.13514,60,7,0,502,31,7,0,268,52,7,0,431,149,4
20/1/2018,Chicken and Onion Kabob,65,10,0,711,3.770491803,59084.68852,58,10,0,629,49,10,0,545,69,10,1,717,149,4
20/1/2018,Chutney,12,2,0,26,1.916666667,66759.5,34,2,0,91,11,2,0,46,18,2,0,52,149,4
20/1/2018,Fountain Drink,40,2,0,79,3.038461538,46262,48,2,0,91,49,2,0,97,52,2,0,103,149,4
20/1/2018,Lamb and Veggie Kabob,9,8,1,74,5.333333333,44538,16,8,1,139,9,8,0,82,13,8,0,119,149,4
20/1/2018,Lamb Chops,10,10,0,96,5.8,40047.8,23,7,0,163,15,25,0,371,29,9,0,263,149,4
20/1/2018,Naan,15,2,0,34,2.615384615,46238.61538,22,2,0,51,8,2,0,22,16,2,0,38,149,4
20/1/2018,Rice,12,2,0,26,1.818181818,45566.45455,16,2,0,40,11,2,0,40,23,2,0,64,149,4
20/1/2018,Salmon and Wheat Bran Salad,87,15,2,1120,3.411764706,51850.92941,99,12,0,1163,99,27,0,2672,110,13,0,1428,149,4
20/1/2018,Yogurt,35,3,0,147,2.235294118,50099.05882,40,3,0,141,51,3,0,226,58,3,0,233,149,4
22/1/2018,Aubergine and Chickpea Vindaloo,3,4,0,10,1.666666667,33361.66667,9,4,0,32,0,0,0,0,4,4,0,14,0,0
22/1/2018,Beef and Apple Burgers,20,17,1,319,4.95,50102.7,23,16,0,373,0,0,0,0,23,13,1,285,0,0
22/1/2018,Beef and Broccoli,13,10,0,123,4.75,16858.91667,15,9,1,131,0,0,0,0,18,9,0,197,0,0
22/1/2018,Beef and Broccoli Stir Fry,10,10,0,100,2.9,80077.3,4,10,0,40,0,0,0,0,15,10,0,150,0,0
22/1/2018,Beef and Squash Kabob,44,6,1,289,2.425,62607.5,18,7,0,156,0,0,0,0,35,7,0,290,0,0
22/1/2018,Chicken and Onion Kabob,34,10,2,334,3.333333333,44530.96296,51,10,1,543,0,0,0,0,42,10,0,465,0,0
22/1/2018,Chutney,9,2,0,22,6,22454.22222,12,2,0,48,0,0,0,0,16,2,0,48,0,0
22/1/2018,Coconut and Beef Vindaloo,6,4,0,21,3.166666667,66747.83333,9,4,0,32,0,0,0,0,9,4,0,32,0,0
22/1/2018,Fountain Drink,24,2,0,48,5.35,45222.3,35,2,0,66,0,0,0,0,22,2,0,44,0,0
22/1/2018,Lamb and Veggie Kabob,9,8,2,63,1.555555556,77787.77778,10,8,2,84,0,0,0,0,12,8,0,113,0,0
22/1/2018,Lamb Chops,16,11,1,170,3.25,56311.6875,18,10,1,167,0,0,0,0,16,10,1,195,0,0
22/1/2018,Naan,11,2,0,32,8.545454545,36495.90909,19,2,0,57,0,0,0,0,10,2,0,36,0,0
22/1/2018,Rice,16,2,0,42,5.1875,31430,12,2,0,32,0,0,0,0,13,2,0,46,0,0
22/1/2018,Salmon and Wheat Bran Salad,51,17,0,857,5.08,34182.34,55,15,0,830,0,0,0,0,62,13,2,752,0,0
22/1/2018,Yogurt,23,3,0,93,4.727272727,32058,17,3,0,77,0,0,0,0,19,3,0,89,0,0
23/1/2018,Aubergine and Chickpea Vindaloo,6,4,0,21,4.8,60134.8,12,4,0,41,0,0,0,0,7,4,0,24,6,1
23/1/2018,Beef and Apple Burgers,28,11,1,258,5,50118.71429,20,14,1,266,0,0,0,0,30,10,1,256,6,1
23/1/2018,Beef and Broccoli,11,7,0,72,1.909090909,63641.09091,18,6,1,89,0,0,0,0,9,5,0,42,6,1
23/1/2018,Beef and Broccoli Stir Fry,4,10,0,40,2.25,25320.5,9,10,2,72,0,0,0,0,14,10,0,140,6,1
23/1/2018,Beef and Squash Kabob,13,7,0,109,4,53940,39,7,1,310,0,0,0,0,37,7,1,280,6,1
23/1/2018,Chicken and Onion Kabob,33,10,0,371,6.962962963,44474.18519,52,10,1,528,0,0,0,0,47,10,1,505,6,1
23/1/2018,Chutney,17,2,0,42,1.625,68871,11,2,0,46,0,0,0,0,11,2,0,23,6,1
23/1/2018,Coconut and Beef Vindaloo,9,4,0,32,5.25,25047.625,5,4,0,18,0,0,0,0,18,4,0,62,6,1
23/1/2018,Fountain Drink,32,2,0,60,6.653846154,30905,39,2,0,76,0,0,0,0,32,2,0,63,6,1
23/1/2018,Lamb and Veggie Kabob,7,8,0,66,5.714285714,85714.14286,13,8,1,105,0,0,0,0,14,8,1,124,6,1
23/1/2018,Lamb Chops,17,11,3,122,2.529411765,64750.52941,15,9,3,93,0,0,0,0,14,7,1,89,6,1
23/1/2018,Naan,12,2,0,27,2.583333333,41874.66667,14,2,0,54,0,0,0,0,14,2,0,29,6,1
23/1/2018,Rice,11,2,0,24,1.2,80115.3,12,2,0,29,0,0,0,0,12,2,0,23,6,1
23/1/2018,Salmon and Wheat Bran Salad,90,11,1,845,4.988505747,50658.51724,65,14,1,830,0,0,0,0,94,11,0,976,6,1
23/1/2018,Yogurt,18,3,1,61,2.529411765,53027.88235,28,3,1,81,0,0,0,0,39,3,0,136,6,1
24/1/2018,Aubergine and Chickpea Vindaloo,10,4,0,35,8,29.4,5,4,0,18,5,4,0,18,3,4,0,10,2,1
24/1/2018,Beef and Apple Burgers,31,12,0,365,4.161290323,25861.35484,22,16,1,346,26,13,1,322,19,14,2,220,2,1
24/1/2018,Beef and Broccoli,26,9,0,272,2,65099.95,13,9,2,85,18,10,2,156,7,7,1,41,2,1
24/1/2018,Beef and Broccoli Stir Fry,11,10,0,107,4.5,70069.7,6,10,0,60,12,10,0,120,11,10,0,110,2,1
24/1/2018,Beef and Squash Kabob,33,7,0,272,1.548387097,71035.29032,25,7,1,194,46,7,0,406,13,7,0,111,2,1
24/1/2018,Chicken and Onion Kabob,36,10,0,388,6.171428571,48630.8,42,10,1,446,57,10,2,558,33,10,0,369,2,1
24/1/2018,Chutney,16,2,0,58,21.5,58352.83333,11,2,1,22,12,2,2,34,5,2,0,8,2,1
24/1/2018,Coconut and Beef Vindaloo,10,4,0,35,2.285714286,42975.57143,0,0,0,0,14,4,0,49,5,4,0,18,2,1
24/1/2018,Fountain Drink,46,2,0,89,4.483870968,48473.54839,29,2,0,56,36,2,0,66,16,2,0,27,2,1
24/1/2018,Lamb and Veggie Kabob,5,8,0,48,1.8,60183.8,11,8,2,83,10,8,0,98,4,8,5,19,2,1
24/1/2018,Lamb Chops,22,7,0,150,4.045454545,59127.72727,14,10,2,113,12,13,3,123,10,8,0,83,2,1
24/1/2018,Naan,23,2,0,86,14.47619048,38222.28571,13,2,1,28,11,2,0,22,6,2,0,14,2,1
24/1/2018,Rice,14,2,0,32,2.666666667,58465,15,2,0,32,9,2,0,30,5,2,0,12,2,1
24/1/2018,Salmon and Wheat Bran Salad,100,12,0,1274,9.075268817,50605.2043,69,12,1,765,66,14,3,759,51,12,1,573,2,1
24/1/2018,Yogurt,34,3,0,168,3.586206897,58647.75862,19,3,0,60,43,3,1,137,24,3,0,91,2,1
25/1/2018,Aubergine and Chickpea Vindaloo,6,4,0,21,2.5,25232.5,11,4,0,38,6,4,0,21,8,4,0,27,87,2
25/1/2018,Beef and Apple Burgers,16,17,0,267,1.8125,75029.1875,17,18,3,255,29,15,1,416,21,13,0,261,87,2
25/1/2018,Beef and Broccoli,24,9,0,220,1.958333333,58412.5,18,8,1,120,18,8,0,147,20,7,0,131,87,2
25/1/2018,Beef and Broccoli Stir Fry,11,10,0,110,2.272727273,36495.36364,13,10,0,127,8,10,0,80,8,10,0,80,87,2
25/1/2018,Beef and Squash Kabob,29,7,0,244,2,71461.82143,24,7,0,208,31,7,0,272,30,7,0,249,87,2
25/1/2018,Chicken and Onion Kabob,42,10,0,453,4.575,47583.825,35,10,0,385,42,10,0,468,44,10,1,449,87,2
25/1/2018,Chutney,16,2,0,55,4.642857143,71453.64286,13,2,0,26,16,2,0,38,16,2,0,44,87,2
25/1/2018,Coconut and Beef Vindaloo,4,4,0,14,2.5,50039,13,4,0,42,4,4,0,14,6,4,0,21,87,2
25/1/2018,Fountain Drink,38,2,0,75,3.090909091,41038.09091,49,2,0,97,50,2,0,98,39,2,0,77,87,2
25/1/2018,Lamb and Veggie Kabob,12,8,0,108,3.666666667,41862.33333,16,8,1,139,12,8,1,108,11,8,1,94,87,2
25/1/2018,Lamb Chops,15,8,1,114,2.5,57215.35714,19,8,2,128,9,18,1,158,20,10,0,193,87,2
25/1/2018,Naan,12,2,0,32,3.333333333,41781.75,24,2,0,68,17,2,0,52,12,2,0,30,87,2
25/1/2018,Rice,17,2,0,47,5.642857143,42948.07143,21,2,0,63,20,2,0,52,11,2,0,23,87,2
25/1/2018,Salmon and Wheat Bran Salad,109,13,2,1325,4.602150538,52769.64516,91,13,1,1098,100,13,0,1310,76,11,0,834,87,2
25/1/2018,Yogurt,32,3,0,133,2.576923077,65415.30769,32,3,1,114,39,3,0,156,28,3,0,103,87,2
26/1/2018,Aubergine and Chickpea Vindaloo,12,4,0,41,3.8,60041.7,21,4,1,66,11,4,0,35,10,4,0,35,141,7
26/1/2018,Beef and Apple Burgers,42,15,4,463,3.404761905,54911.90476,26,21,0,532,35,12,0,416,31,16,1,478,141,7
26/1/2018,Beef and Broccoli,24,21,8,302,2.125,66699.83333,38,9,0,358,25,9,0,227,19,7,0,133,141,7
26/1/2018,Beef and Broccoli Stir Fry,24,10,0,240,3.947368421,57982.52632,30,10,0,286,15,10,0,150,15,10,1,140,141,7
26/1/2018,Beef and Squash Kabob,44,7,0,373,2.341463415,58647.04878,58,7,0,497,38,7,0,336,38,7,1,314,141,7
26/1/2018,Chicken and Onion Kabob,58,10,0,638,3.403508772,64954.64912,74,10,0,797,28,10,0,309,62,10,1,640,141,7
26/1/2018,Chutney,34,2,0,79,4.125,50195.46875,30,2,0,104,16,2,0,50,17,2,0,36,141,7
26/1/2018,Coconut and Beef Vindaloo,18,4,0,63,2,69281.84615,14,4,1,38,16,4,1,49,17,4,0,60,141,7
26/1/2018,Fountain Drink,51,2,0,100,2.897435897,53954.35897,49,2,0,97,70,2,0,137,37,2,0,70,141,7
26/1/2018,Lamb and Veggie Kabob,15,8,0,146,2.923076923,46273.76923,15,8,0,146,11,8,2,79,16,8,0,149,141,7
26/1/2018,Lamb Chops,36,17,8,327,2.333333333,61232.52778,29,10,1,270,20,10,0,193,24,12,0,284,141,7
26/1/2018,Naan,33,2,1,75,2.59375,68907.34375,38,2,0,111,23,2,0,62,27,2,0,76,141,7
26/1/2018,Rice,27,2,0,59,2.703703704,59365.44444,34,2,0,88,18,2,0,60,18,2,0,45,141,7
26/1/2018,Salmon and Wheat Bran Salad,143,17,4,1873,3.23943662,55057.78873,137,16,0,2077,117,13,0,1529,116,14,0,1511,141,7
26/1/2018,Yogurt,65,3,0,227,2.766666667,56756.28333,43,3,0,173,49,3,0,205,44,3,0,201,141,7
27/1/2018,Aubergine and Chickpea Vindaloo,14,4,0,49,3.4,50118.1,21,4,0,74,9,4,2,18,8,4,0,27,9,2
27/1/2018,Beef and Apple Burgers,39,14,0,538,2.076923077,59030.82051,27,14,1,350,31,15,0,471,33,14,0,448,9,2
27/1/2018,Beef and Broccoli,26,9,0,236,1.923076923,61573.03846,37,8,1,327,26,16,0,419,16,9,2,108,9,2
27/1/2018,Beef and Broccoli Stir Fry,35,10,0,347,1.84375,59513.28125,24,10,0,241,15,10,0,150,18,10,0,180,9,2
27/1/2018,Beef and Squash Kabob,39,7,0,336,1.594594595,70299.56757,73,7,0,593,49,7,0,417,39,7,0,339,9,2
27/1/2018,Chicken and Onion Kabob,74,10,0,827,6.279411765,44233.72059,83,10,1,855,41,10,0,460,65,10,0,711,9,2
27/1/2018,Chutney,23,2,0,65,1.782608696,78283.04348,22,2,1,61,24,2,0,68,12,2,0,26,9,2
27/1/2018,Coconut and Beef Vindaloo,15,4,0,52,20.5,50068.64286,18,4,0,63,12,4,0,42,0,0,0,0,9,2
27/1/2018,Fountain Drink,68,2,0,135,2.976744186,51258.46512,64,2,0,127,35,2,0,70,40,2,0,79,9,2
27/1/2018,Lamb and Veggie Kabob,10,8,0,92,2.1,60212.1,14,8,2,110,6,8,0,60,9,8,1,74,9,2
27/1/2018,Lamb Chops,21,9,0,198,2.904761905,52453.90476,25,10,1,230,11,18,4,155,10,10,0,96,9,2
27/1/2018,Naan,26,2,0,59,2.208333333,50098.125,27,2,0,79,22,2,0,58,15,2,0,34,9,2
27/1/2018,Rice,26,2,0,58,2.44,64070.64,24,2,0,55,18,2,0,56,12,2,0,26,9,2
27/1/2018,Salmon and Wheat Bran Salad,120,13,0,1535,4.783333333,57573.94167,128,13,1,1578,111,18,1,1879,87,15,2,1120,9,2
27/1/2018,Yogurt,63,3,0,284,2.033333333,66737.03333,61,3,0,226,51,3,0,242,35,3,0,147,9,2
29/1/2018,Aubergine and Chickpea Vindaloo,10,4,0,35,3.125,50183.5,3,4,0,10,0,0,0,0,3,4,0,10,0,0
29/1/2018,Beef and Apple Burgers,22,16,0,336,2.863636364,63758.63636,19,15,2,241,0,0,0,0,20,17,1,319,0,0
29/1/2018,Beef and Broccoli,18,9,0,152,17.85714286,57234.57143,20,8,0,158,0,0,0,0,13,10,0,123,0,0
29/1/2018,Beef and Broccoli Stir Fry,7,10,0,71,2,66761.83333,11,10,1,98,0,0,0,0,10,10,0,100,0,0
29/1/2018,Beef and Squash Kabob,17,7,0,145,3.176470588,35485,34,7,0,284,0,0,0,0,44,6,1,289,0,0
29/1/2018,Chicken and Onion Kabob,47,10,0,520,4.073170732,34261.41463,30,10,0,332,0,0,0,0,34,10,2,334,0,0
29/1/2018,Chutney,13,2,0,44,3.454545455,54676.72727,13,2,0,34,0,0,0,0,9,2,0,22,0,0
29/1/2018,Coconut and Beef Vindaloo,10,4,0,35,4.5,50043.125,15,4,0,52,0,0,0,0,6,4,0,21,0,0
29/1/2018,Fountain Drink,30,2,0,60,5.947368421,31647.47368,37,2,0,68,0,0,0,0,24,2,0,48,0,0
29/1/2018,Lamb and Veggie Kabob,10,8,0,97,3.7,30129.4,8,8,1,67,0,0,0,0,9,8,2,63,0,0
29/1/2018,Lamb Chops,15,11,0,161,4.4,33505.33333,14,11,2,126,0,0,0,0,16,11,1,170,0,0
29/1/2018,Naan,16,2,0,52,3.866666667,60114.2,17,2,0,42,0,0,0,0,11,2,0,32,0,0
29/1/2018,Rice,5,2,0,16,2.4,60194.4,17,2,0,42,0,0,0,0,16,2,0,42,0,0
29/1/2018,Salmon and Wheat Bran Salad,66,11,0,727,5.885245902,44405.32787,72,13,1,885,0,0,0,0,51,17,0,857,0,0
29/1/2018,Yogurt,17,3,0,71,17.93333333,40066.46667,23,3,1,88,0,0,0,0,23,3,0,93,0,0
30/1/2018,Aubergine and Chickpea Vindaloo,8,4,0,28,1.4,60030.8,14,4,1,44,10,4,0,32,6,4,0,21,0,0
30/1/2018,Beef and Apple Burgers,23,13,1,269,1.818181818,72776.31818,21,12,1,245,28,13,0,367,28,11,1,258,0,0
30/1/2018,Beef and Broccoli,17,7,1,106,8.235294118,47096.47059,16,6,0,93,13,7,0,92,11,7,0,72,0,0
30/1/2018,Beef and Broccoli Stir Fry,8,10,2,60,2.25,50138.25,3,10,0,30,8,10,0,77,4,10,0,40,0,0
30/1/2018,Beef and Squash Kabob,31,7,3,173,8.793103448,82804.17241,27,7,0,224,18,7,1,149,13,7,0,109,0,0
30/1/2018,Chicken and Onion Kabob,46,10,2,440,2.860465116,60547.97674,38,10,0,424,31,10,0,341,33,10,0,371,0,0
30/1/2018,Chutney,17,2,0,40,2.176470588,70595.76471,12,2,0,28,12,2,0,26,17,2,0,42,0,0
30/1/2018,Coconut and Beef Vindaloo,5,4,0,18,3.5,96.75,15,4,0,51,10,4,0,35,9,4,0,32,0,0
30/1/2018,Fountain Drink,45,2,0,90,2.571428571,46507.32143,42,2,0,80,28,2,0,56,32,2,0,60,0,0
30/1/2018,Lamb and Veggie Kabob,9,8,0,83,2,66697.22222,7,8,2,53,8,8,1,75,7,8,0,66,0,0
30/1/2018,Lamb Chops,14,8,0,104,2.857142857,57171.07143,15,7,1,86,5,11,2,47,17,11,3,122,0,0
30/1/2018,Naan,17,2,0,36,1.625,81297.6875,10,2,0,24,13,2,0,30,12,2,0,27,0,0
30/1/2018,Rice,17,2,0,34,1.294117647,82378.64706,18,2,0,39,8,2,0,24,11,2,0,24,0,0
30/1/2018,Salmon and Wheat Bran Salad,96,12,1,1068,3.64893617,49033.37234,80,12,0,912,67,12,0,767,90,11,1,845,0,0
30/1/2018,Yogurt,35,3,0,128,2.966666667,63428.53333,26,3,0,95,22,3,0,71,18,3,1,61,0,0
31/1/2018,Aubergine and Chickpea Vindaloo,7,4,0,24,3.714285714,71480,8,4,1,24,4,4,0,13,10,4,0,35,0,0
31/1/2018,Beef and Apple Burgers,26,14,1,358,2,61582.53846,26,14,1,335,23,10,1,211,31,12,0,365,0,0
31/1/2018,Beef and Broccoli,12,8,0,100,5.833333333,58441.5,21,7,0,146,10,11,0,105,26,9,0,272,0,0
31/1/2018,Beef and Broccoli Stir Fry,13,10,0,125,1.583333333,75023.16667,19,10,0,185,5,10,0,50,11,10,0,107,0,0
31/1/2018,Beef and Squash Kabob,34,7,0,288,2.151515152,72793.09091,27,7,1,217,21,7,1,156,33,7,0,272,0,0
31/1/2018,Chicken and Onion Kabob,32,10,0,361,2.8,53489.1,36,10,1,371,48,10,0,540,36,10,0,388,0,0
31/1/2018,Chutney,10,2,0,30,3.1,60047.2,21,2,0,52,6,2,0,14,16,2,0,58,0,0
31/1/2018,Coconut and Beef Vindaloo,6,4,1,18,4.4,40202.6,14,4,0,49,8,4,0,28,10,4,0,35,0,0
31/1/2018,Fountain Drink,18,2,0,35,3.692307692,53886.92308,49,2,0,97,33,2,0,65,46,2,0,89,0,0
31/1/2018,Lamb and Veggie Kabob,7,8,0,61,1.285714286,85944,17,8,2,129,3,8,0,28,5,8,0,48,0,0
31/1/2018,Lamb Chops,5,10,0,48,2.4,40064.8,16,7,1,107,9,8,0,72,22,7,0,150,0,0
31/1/2018,Naan,10,2,0,22,5.555555556,55683.66667,24,2,0,59,14,2,0,30,23,2,0,86,0,0
31/1/2018,Rice,8,2,0,34,2.714285714,28629.14286,13,2,0,26,8,2,0,16,14,2,0,32,0,0
31/1/2018,Salmon and Wheat Bran Salad,51,14,1,676,3.9375,56315.91667,85,12,0,1017,73,12,1,840,100,12,0,1274,0,0
31/1/2018,Yogurt,18,3,0,92,2.2,66684.8,24,3,0,86,26,3,0,85,34,3,0,168,0,0
1/2/2018,Aubergine and Chickpea Vindaloo,7,4,0,24,7,66667,10,4,0,35,6,4,0,21,6,4,0,21,0,0
1/2/2018,Beef and Apple Burgers,21,21,0,437,22.23809524,42882.33333,34,12,1,379,29,13,0,358,16,17,0,267,0,0
1/2/2018,Beef and Broccoli,14,20,0,283,2.785714286,50119.78571,58,7,4,666,14,15,0,207,24,9,0,220,0,0
1/2/2018,Beef and Broccoli Stir Fry,11,10,0,113,2.272727273,54608.90909,17,10,0,166,15,10,0,147,11,10,0,110,0,0
1/2/2018,Beef and Squash Kabob,58,7,2,403,2.14893617,76651.48936,36,7,0,304,30,7,0,258,29,7,0,244,0,0
1/2/2018,Chicken and Onion Kabob,33,10,0,371,3.333333333,54648.75758,85,10,0,935,37,10,0,414,42,10,0,453,0,0
1/2/2018,Chutney,21,2,0,82,12.73684211,63182.89474,32,2,0,73,14,2,0,40,16,2,0,55,0,0
1/2/2018,Coconut and Beef Vindaloo,11,4,0,38,2.5,60046.5,14,4,0,49,7,4,0,24,4,4,0,14,0,0
1/2/2018,Fountain Drink,50,2,0,99,3.310344828,41468.62069,42,2,0,83,22,2,0,43,38,2,0,75,0,0
1/2/2018,Lamb and Veggie Kabob,9,8,0,84,4.888888889,55607.44444,9,8,2,69,12,8,1,104,12,8,0,108,0,0
1/2/2018,Lamb Chops,17,17,0,285,2.941176471,64816.23529,22,11,1,211,13,9,0,112,15,8,1,114,0,0
1/2/2018,Naan,23,2,0,76,1.7,65095.7,18,2,0,39,18,2,0,48,12,2,0,32,0,0
1/2/2018,Rice,20,2,0,69,2.166666667,50051.77778,18,2,0,46,10,2,0,28,17,2,0,47,0,0
1/2/2018,Salmon and Wheat Bran Salad,88,18,0,1507,8.047058824,48334.77647,125,13,0,1616,75,13,0,968,109,13,2,1325,0,0
1/2/2018,Yogurt,30,3,0,101,2.857142857,46558.53571,37,3,0,155,24,3,0,92,32,3,0,133,0,0
2/2/2018,Aubergine and Chickpea Vindaloo,8,4,0,27,4.285714286,42987.28571,9,4,0,32,10,4,0,35,12,4,0,41,0,0
2/2/2018,Beef and Apple Burgers,36,12,1,411,2.555555556,50099.02778,29,11,0,322,33,13,1,388,42,15,4,463,0,0
2/2/2018,Beef and Broccoli,27,9,0,230,10.74074074,55626.66667,32,9,0,273,25,9,0,214,24,21,8,302,0,0
2/2/2018,Beef and Broccoli Stir Fry,19,10,0,187,10.63157895,63231.36842,33,10,1,309,25,10,0,240,24,10,0,240,0,0
2/2/2018,Beef and Squash Kabob,36,7,0,308,2.055555556,66742.36111,65,7,0,558,40,7,1,322,44,7,0,373,0,0
2/2/2018,Chicken and Onion Kabob,52,10,0,578,7.934782609,58786.91304,80,10,1,856,69,10,1,740,58,10,0,638,0,0
2/2/2018,Chutney,31,2,0,70,1.709677419,64601.32258,28,2,0,66,18,2,0,64,34,2,0,79,0,0
2/2/2018,Coconut and Beef Vindaloo,19,4,1,56,2.733333333,40135.66667,18,4,0,61,11,4,0,38,18,4,0,63,0,0
2/2/2018,Fountain Drink,53,2,0,88,3.388888889,41787.25,65,2,0,129,58,2,0,108,51,2,0,100,0,0
2/2/2018,Lamb and Veggie Kabob,13,8,0,121,3.230769231,76951.61538,12,8,0,108,17,8,1,153,15,8,0,146,0,0
2/2/2018,Lamb Chops,21,7,1,124,2.761904762,57224.28571,16,8,0,132,16,13,0,210,36,17,8,327,0,0
2/2/2018,Naan,38,2,0,98,3.297297297,48737.89189,44,2,0,103,33,2,0,78,33,2,1,75,0,0
2/2/2018,Rice,22,2,0,60,2.3,50067.7,32,2,0,73,23,2,0,52,27,2,0,59,0,0
2/2/2018,Salmon and Wheat Bran Salad,122,14,1,1571,4.67768595,44730.69421,136,13,0,1722,102,12,1,1185,143,17,4,1873,0,0
2/2/2018,Yogurt,42,3,0,174,3.166666667,52493.45238,41,3,0,170,43,3,0,157,65,3,0,227,0,0
3/2/2018,Aubergine and Chickpea Vindaloo,21,4,0,74,5.181818182,36419.72727,28,4,0,93,10,4,0,35,14,4,0,49,0,0
3/2/2018,Beef and Apple Burgers,31,20,3,525,4.107142857,64353.10714,32,20,3,550,38,12,1,426,39,14,0,538,0,0
3/2/2018,Beef and Broccoli,28,12,2,292,3.074074074,44588.77778,23,15,7,204,25,8,0,233,26,9,0,236,0,0
3/2/2018,Beef and Broccoli Stir Fry,20,10,0,200,1.789473684,63296.94737,17,10,1,155,24,10,0,237,35,10,0,347,0,0
3/2/2018,Beef and Squash Kabob,54,7,0,454,2.47826087,63120.5,46,7,0,378,47,7,0,403,39,7,0,336,0,0
3/2/2018,Chicken and Onion Kabob,81,10,0,908,3.620253165,60837.17722,58,10,0,644,81,10,0,876,74,10,0,827,0,0
3/2/2018,Chutney,26,2,1,92,13.2173913,39236.26087,25,2,0,67,21,2,0,45,23,2,0,65,0,0
3/2/2018,Coconut and Beef Vindaloo,22,4,0,77,5.529411765,47190.17647,18,4,0,62,11,4,0,38,15,4,0,52,0,0
3/2/2018,Fountain Drink,58,2,0,113,2.902439024,53785.14634,86,2,0,165,40,2,0,79,68,2,0,135,0,0
